"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2","TypeID1","TypeID2","GimmickFactor"
"992",830,"Eldegoss","eldegoss",2.3061,2.2109,1.5578,3.2789,2.2449,3.9456,2.7279,3.8639,3.4694,147,"8","Galar",8,0.971051204356761,0.949540119545931,"Grass","No 2nd Type",12,19,0
"993",831,"Wooloo","wooloo",1.4257,2.7635,1.2703,1.5135,1.2027,4.6081,2.8108,4.0135,4.0743,148,"8","Galar",8,1.02727148584225,0.922043315171702,"Normal","No 2nd Type",1,19,0
"994",832,"Dubwool","dubwool",2.2365,3.5135,1.3243,1.5811,1.2095,3.2838,3.2838,3.1216,3.5203,148,"8","Galar",8,0.968905725719669,0.884922617430586,"Normal","No 2nd Type",1,19,0
"995",833,"Chewtle","chewtle",2.0946,1.5338,1.7432,2.3649,1.4054,3.1081,2.1757,1.9527,2.723,148,"8","Galar",8,1.2618141484448,1.02634645184083,"Water","No 2nd Type",11,19,0
"996",834,"Gigantamax Drednaw","drednaw-gmax",4.2838,2.3716,2.5878,3.973,2.0743,1.6081,3.4054,2.1014,2.8243,148,"8","Galar",8,1.19523952262103,1.04182736011862,"Water","Rock",11,6,1
"997",834,"standard Drednaw","drednaw",3.5068,2.8919,1.9392,2.6689,1.2027,1.9257,3.6892,2.2703,3.4595,148,"8","Galar",8,1.05509304302395,0.883578998974028,"Water","Rock",11,6,0
"998",835,"Yamper","yamper",1.9459,1.9662,1.5135,2.4122,1.1419,4.4797,2.8986,3.4595,3.6757,148,"8","Galar",8,1.17897260304163,0.885992892628874,"Electric","No 2nd Type",13,19,0
"999",836,"Boltund","boltund",2.1837,2.7959,1.517,2.1497,1.1905,3.7347,3.4898,3.2925,3.4286,147,"8","Galar",8,1.16642368703961,0.954547329255209,"Electric","No 2nd Type",13,19,0
"1000",837,"Rolycoly","rolycoly",2.1554,2.3108,3.5811,3.2162,1.1689,2.7703,2.8649,2.3716,3.1554,148,"8","Galar",8,1.17224129762773,1.06433652794026,"Rock","No 2nd Type",6,19,0
"1001",838,"Carkol","carkol",3.2432,2.0135,4.1081,3.5676,1.223,1.8581,2.723,1.9257,2.7095,148,"8","Galar",8,1.19262020402942,0.96760552368669,"Rock","Fire",6,10,0
"1002",839,"Gigantamax Coalossal","coalossal-gmax",4.3176,2.527,4.0338,4.2703,2.5203,1.4054,3.7703,2.2027,3.1014,148,"8","Galar",8,1.22881982969414,0.992034239593562,"Rock","Fire",6,10,1
"1003",839,"standard Coalossal","coalossal",3.8649,2.6419,3.7635,3.9865,2.9392,1.473,3.2568,1.9595,2.8986,148,"8","Galar",8,1.26137990111251,0.998880641609875,"Rock","Fire",6,10,0
"1004",840,"Applin","applin",1.3986,1.6622,1.4054,3.0338,1.0676,4.1689,2.8716,3.0473,3.8986,148,"8","Galar",8,1.19596402751558,0.906121627379967,"Grass","Dragon",12,16,0
"1005",841,"Gigantamax Flapple","flapple-gmax",3.3176,1.5338,1.8446,4.2365,1.1892,2.9932,3.0878,2.7162,3.1622,148,"8","Galar",8,1.23602487321936,0.956855061263799,"Grass","Dragon",12,16,1
"1006",841,"standard Flapple","flapple",3.1216,1.5811,1.9392,4.0878,1.4324,3.6081,3.5473,2.777,3.8311,148,"8","Galar",8,1.08404727700117,0.922297825185943,"Grass","Dragon",12,16,0
"1007",842,"Appletun","appletun",2.8716,1.5203,2.5135,4.3716,1.1892,4.2162,3.3919,3.2095,4.0811,148,"8","Galar",8,1.01017468059626,0.94281314951536,"Grass","Dragon",12,16,0
"1008",843,"Silicobra","silicobra",2.1284,2.2838,1.4797,1.8649,1.2432,3.0743,2.7162,2.3986,3.2162,148,"8","Galar",8,1.14809207501402,0.941370171004705,"Ground","No 2nd Type",5,19,0
"1009",844,"Gigantamax Sandaconda","sandaconda-gmax",4.1622,1.8986,2.4595,4.1622,1.1959,1.9324,3.723,2.5338,3.3378,148,"8","Galar",8,1.32735017417807,1.02731938305508,"Ground","No 2nd Type",5,19,1
"1010",844,"standard Sandaconda","sandaconda",2.9392,2.3446,1.7703,2.6351,1.1892,2.3378,3.1959,2.3581,3.1622,148,"8","Galar",8,1.32570253712765,1.01160224674974,"Ground","No 2nd Type",5,19,0
"1011",845,"Cramorant","cramorant",2.2041,2.585,1.2585,1.7211,1.1905,2.7891,2.4082,2.1905,3.3878,147,"8","Galar",8,1.19778127988659,0.922830160825207,"Flying","Water",3,11,0
"1012",846,"Arrokuda","arrokuda",2.2838,2.4527,1.4257,1.6892,1.1554,2.8176,2.5541,2.3243,2.9459,148,"8","Galar",8,1.13770622593779,0.952392859667865,"Water","No 2nd Type",11,19,0
"1013",847,"Barraskewda","barraskewda",3.3108,2.6689,1.6284,2.2635,1.1757,1.8378,3.3649,2.1216,3.2365,148,"8","Galar",8,1.21567180007314,0.958310859740285,"Water","No 2nd Type",11,19,0
"1014",848,"Toxel","toxel",2.4595,1.6216,2.2027,3.6486,3.0811,3.1689,2.7027,2.2162,2.9595,148,"8","Galar",8,1.27278359755078,1.07053989428564,"Electric","Poison",13,4,0
"1015",849,"Amped Toxtricity","toxtricity-amped",3.973,2.1014,2.6351,4.0338,4.1892,2.2635,4.3243,2.8446,3.9392,148,"8","Galar",8,1.09807172113118,0.902351682851192,"Electric","Poison",13,4,0
"1016",849,"Gigantamax Toxtricity","toxtricity-amped-gmax",4.5811,1.7905,3.2297,4.4865,2.3311,2.0473,4.2905,2.9324,3.7432,148,"8","Galar",8,1.12391164234359,0.922929379399021,"Electric","Poison",13,4,1
"1017",849,"Low Key Toxtricity","toxtricity-low-key",3.8581,2.0541,2.723,4.0473,4.2365,2.2973,4.2027,2.723,4,148,"8","Galar",8,1.17978468030904,0.930944058747367,"Electric","Poison",13,4,0
"1018",850,"Sizzlipede","sizzlipede",2.0068,1.9459,1.7838,2.7838,1.223,3.1689,3.3581,2.7905,3.5608,148,"8","Galar",8,1.09807172113118,0.932787571739337,"Fire","Bug",10,7,0
"1019",851,"Gigantamax Centiskorch","centiskorch-gmax",3.966,2.5306,2.4218,4.2993,1.1769,1.8776,4.3946,3.2993,3.9252,147,"8","Galar",8,1.18429884175704,1.00900532021867,"Fire","Bug",10,7,1
"1020",851,"standard Centiskorch","centiskorch",3.6014,2.6757,2.0676,3.8311,1.2162,2.1486,4.3176,3.0068,4,148,"8","Galar",8,1,0.890334272501778,"Fire","Bug",10,7,0
"1021",852,"Clobbopus","clobbopus",2.277,1.6757,1.7635,2.6216,1.973,4.1622,3.1149,3.027,3.7095,148,"8","Galar",8,0.939043348583348,0.88711126088208,"Fighting","No 2nd Type",2,19,0
"1022",853,"Grapploct","grapploct",2.9392,2.1081,1.7568,3.0878,3.1554,2.1351,3.8041,2.6351,3.4122,148,"8","Galar",8,1.1649945376113,0.946305601832144,"Fighting","No 2nd Type",2,19,0
"1023",856,"Hatenna","hatenna",1.5306,1.3469,2.7551,4.1905,2.449,4.3333,2.2313,3.7279,3.4966,147,"8","Galar",8,1.06505500902209,0.924294034851472,"Psychic","No 2nd Type",14,19,0
"1024",857,"Hattrem","hattrem",2.8581,1.6419,2.6824,4.3176,3.9865,4.4257,2.8716,4.1014,3.7365,148,"8","Galar",8,1.11719657883621,0.949435928503436,"Psychic","No 2nd Type",14,19,0
"1025",858,"Gigantamax Hatterene","hatterene-gmax",3.9054,2.0608,2.8986,4.5743,4.1554,3.1351,3.6486,3.9797,3.4595,148,"8","Galar",8,1.16467359061704,1.02160113993308,"Psychic","Fairy",14,18,1
"1026",858,"standard Hatterene","hatterene",3.3378,1.9459,2.6689,4.6216,4.0676,3.8649,3.4797,4.2568,3.8311,148,"8","Galar",8,1.09906909942813,0.944716963995974,"Psychic","Fairy",14,18,0
"1027",859,"Impidimp","impidimp",2.1419,1.3649,2.3108,4.1892,4.1689,2.8243,2.7905,1.8311,3.1081,148,"8","Galar",8,1.36193806153096,1.03797489626954,"Dark","Fairy",17,18,0
"1028",860,"Morgrem","morgrem",3.0676,1.6959,2.2973,4.3378,4.4459,2.1216,3.3176,2.0743,3.0541,148,"8","Galar",8,1.3037564427235,0.973997546397974,"Dark","Fairy",17,18,0
"1029",861,"Gigantamax Grimmsnarl","grimmsnarl-gmax",4.1757,2.4865,2.7905,4.5676,4.6554,1.3784,4,2.2365,3.3378,148,"8","Galar",8,1.31188496384399,1.01965846300301,"Dark","Fairy",17,18,1
"1030",861,"standard Grimmsnarl","grimmsnarl",4.0541,2.0608,2.25,4.6757,4.4324,1.5,3.8514,1.9662,3.6689,148,"8","Galar",8,1.24329832427925,0.887253706058856,"Dark","Fairy",17,18,0
"1031",862,"Obstagoon","obstagoon",3.8299,2.1837,2.1633,3.5442,4.2313,2.0884,4.1361,2.6327,3.5442,147,"8","Galar",8,1.26830162573294,0.971807543612322,"Dark","Normal",17,1,0
"1032",863,"Perrserker","perrserker",3.4054,1.8919,2.6081,3.5878,3.4459,2.3919,3.4122,2.223,3.2973,148,"8","Galar",8,1.34294683770863,1.01388680389688,"Steel","No 2nd Type",9,19,0
"1033",864,"Cursola","cursola",3.5878,2.5473,2.3108,4.0473,1.3446,3.277,3.8311,3.3108,4.0608,148,"8","Galar",8,1.04122038163223,1.02048349076464,"Ghost","No 2nd Type",8,19,0
"1034",865,"Sirfetch’d","sirfetchd",2.9932,2.0743,1.8176,3.8243,3.027,2.777,4.223,3.25,3.9527,148,"8","Galar",8,1.09627280316394,0.971324118503506,"Fighting","No 2nd Type",2,19,0
"1035",866,"Mr. Rime","mr-rime",3.5878,1.5338,2.8176,3.6284,4.6757,2.4662,2.5068,2.2703,3.0338,148,"8","Galar",8,1.32179514084926,1.02908602667595,"Ice","Psychic",15,14,0
"1036",867,"Runerigus","runerigus",4.1014,2.3919,4.1892,4.5473,2.1081,1.6622,4.1554,2.6149,3.8986,148,"8","Galar",8,1.11343069096341,0.945150560638093,"Ground","Ghost",5,8,0
"1037",868,"Milcery","milcery",1.1565,1.3197,3.6803,3.6327,1.2721,4.3878,2.1633,3.6463,3.4082,147,"8","Galar",8,1.14139848604976,0.955766744248251,"Fairy","No 2nd Type",18,19,0
"1038",869,"Gigantamax Alcremie","alcremie-gmax",4.6149,1.8716,4.2703,4.3514,2.3176,3.7027,3.0068,3.8446,3.2095,148,"8","Galar",8,1.36685364871486,1.08497792482223,"Fairy","No 2nd Type",18,19,1
"1039",870,"Falinks","falinks",3.102,1.517,3.5782,3.9116,2.2041,4.1088,3.7279,3.2789,3.9048,147,"8","Galar",8,1.17417409580361,0.975618754442571,"Fighting","No 2nd Type",2,19,0
"1040",871,"Pincurchin","pincurchin",1.6959,2.2297,1.6081,2.2095,1.1757,3.8514,2.7095,2.6149,3.5135,148,"8","Galar",8,1.05578513430403,0.925632476364921,"Electric","No 2nd Type",13,19,0
"1041",872,"Snom","snom",1.4932,1.6014,1.8649,3.0743,1.1824,4.6149,3.027,3.6757,4.2162,148,"8","Galar",8,1.02506872188411,0.951662924951524,"Ice","Bug",15,7,0
"1042",873,"Frosmoth","frosmoth",3.0676,2.7973,1.7432,3.6081,1.2365,3.8108,3.7905,4.4054,4.0946,148,"8","Galar",8,0.939650868442836,0.96846154030528,"Ice","Bug",15,7,0
"1043",874,"Stonjourner","stonjourner",2.2297,1.9865,4.1892,3.6892,2.2635,2.6081,2.5608,2.3581,2.8108,148,"8","Galar",8,1.269982716159,1.18408906007307,"Rock","No 2nd Type",6,19,0
"1044",875,"Eiscue","eiscue-ice",1.9388,1.7007,2.0816,2.9252,2.0136,3.6054,2.4762,2.5238,3.0272,147,"8","Galar",8,1.32964922094735,1.04393933053212,"Ice","No 2nd Type",15,19,0
"1045",876,"Female Indeedee","indeedee-female",2.2973,1.7838,2.1284,3.5068,3.9662,3.7905,2.4932,3.5068,3.1757,148,"8","Galar",8,1.15499044231576,0.930036034052823,"Psychic","Normal",14,1,0
"1046",876,"Male Indeedee","indeedee-male",2.1689,1.9527,2.2162,3.3041,3.9865,3.2027,2.6014,3.0135,2.8986,148,"8","Galar",8,1.13744536468057,0.948724106421916,"Psychic","Normal",14,1,0
"1047",877,"Morpeko","morpeko-full-belly",2.0135,1.3986,1.7568,2.8311,2.0068,4.0811,3.0338,3.1554,3.3446,148,"8","Galar",8,1.10106114564872,0.948952104969174,"Electric","Dark",13,17,0
"1048",878,"Cufant","cufant",2.4257,1.8041,2.1959,2.6554,1.1419,4.1351,2.6081,3.2297,3.3649,148,"8","Galar",8,1.16334006931491,0.930623238667351,"Steel","No 2nd Type",9,19,0
"1049",879,"Gigantamax Copperajah","copperajah-gmax",4.2313,1.6667,3.8776,4.2449,2.0544,1.5782,2.7959,2.0476,2.4966,147,"8","Galar",8,1.20302424843021,0.999180321688788,"Steel","No 2nd Type",9,19,1
"1050",879,"standard Copperajah","copperajah",3.7703,2.6419,2.9122,3.3108,1.3243,2.3311,3.4122,2.8446,3.2162,148,"8","Galar",8,1.22301498486325,1.00704287475878,"Steel","No 2nd Type",9,19,0
"1051",880,"Dracozolt","dracozolt",3.9932,1.5442,3.3265,4.3333,1.4422,3.1633,3.2449,2.2585,3.3605,147,"8","Galar",8,1.30381741048413,1.01513666320993,"Electric","Dragon",13,16,0
"1052",881,"Arctozolt","arctozolt",3.5374,1.4694,3.2041,4.3537,1.7619,3.3537,2.8503,2.4422,3.3401,147,"8","Galar",8,1.27507021889849,1.05024218356079,"Electric","Ice",13,15,0
"1053",882,"Dracovish","dracovish",4.2635,1.5676,3.2432,4.4527,1.7297,2.2973,3.0473,1.8243,3.2905,148,"8","Galar",8,1.42493896682183,1.10662200801939,"Water","Dragon",11,16,0
"1054",883,"Arctovish","arctovish",3.7095,1.9662,3,3.9122,1.1689,2.1959,2.7635,1.9932,2.9122,148,"8","Galar",8,1.28362374535897,1.07208621237004,"Water","Ice",11,15,0
"1055",884,"Gigantamax Duraludon","duraludon-gmax",4.2838,2.6622,4.7973,4.0473,1.9459,1.4797,3.4527,2.3514,2.9324,148,"8","Galar",8,1.20057509959142,0.966044359614863,"Steel","Dragon",9,16,1
"1056",884,"standard Duraludon","duraludon",3.8311,2.4459,4.5878,3.9797,2.1959,1.7297,3.5,2.3986,3.0946,148,"8","Galar",8,1.24721912892465,0.95640674484914,"Steel","Dragon",9,16,0
"1057",885,"Dreepy","dreepy",2.1224,1.5918,2.5578,4.2381,1.1565,4.2109,3.6531,3.2653,4.0068,147,"8","Galar",8,0.922113799398,0.795038092550678,"Dragon","Ghost",16,8,0
"1058",886,"Drakloak","drakloak",3.5,1.973,2.9324,4.4122,1.5608,3.2095,3.8041,3.0405,3.7297,148,"8","Galar",8,1.11860551819324,0.904826442448177,"Dragon","Ghost",16,8,0
"1059",887,"Dragapult","dragapult",3.9932,2.1689,3.1554,4.6014,1.6824,3.1081,4.5338,3.5676,4.3243,148,"8","Galar",8,0.994690065923132,0.908379870305805,"Dragon","Ghost",16,8,0
"1060",888,"Hero Zacian","zacian",3.9189,3.4189,1.9662,3.8446,1.2635,2.8311,4.1149,3.6014,3.6824,148,"8","Galar",8,1.13326341825912,0.961725695063716,"Fairy","No 2nd Type",18,19,0
"1061",888,"Crowned Zacian","zacian-crowned",4.5473,2.9459,2.9865,4.5135,1.4527,2.8986,4.2297,3.8108,3.7297,148,"8","Galar",8,1.3027755951346,0.979509540631837,"Fairy","Steel",18,9,0
"1062",889,"Hero Zamazenta","zamazenta",4.223,3.2365,2.3851,3.9257,1.2905,2.8851,4.1014,3.2297,3.8108,148,"8","Galar",8,1.04203122425173,0.931731822559515,"Fighting","No 2nd Type",2,19,0
"1063",889,"Crowned Zamazenta","zamazenta-crowned",4.4797,2.9392,3.3176,4.2568,1.3514,2.5,4.0676,3.277,3.5541,148,"8","Galar",8,1.12276073709132,0.976674147385576,"Fighting","Steel",2,9,0
"1064",890,"Eternatus","eternatus",4.8311,2.6081,4.3649,4.8514,1.1216,1.3919,4.0878,2.5135,3.3716,148,"8","Galar",8,1.2940556541726,0.877522285532036,"Poison","Dragon",4,16,0
"1065",891,"Kubfu","kubfu",2.1689,1.8378,1.8176,2.8311,3.9932,3.5541,3.2838,2.8311,3.1959,148,"8","Galar",8,1.08838327772909,0.866485433154654,"Fighting","No 2nd Type",2,19,0
"1066",892,"Gigantamax Rapid Strike Urshifu","urshifu-rapid-strike-gmax",4.3784,2.6216,2.2635,4.1622,4.3514,1.7297,3.9662,2.9122,3.2095,148,"8","Galar",8,1.17550091897821,0.950910131059272,"Fighting","Water",2,11,1
"1067",892,"Gigantamax Single Strike Urshifu","urshifu-single-strike-gmax",4.3243,2.6757,2.3514,4.0811,4.3716,1.6824,3.9797,2.7973,3.1216,148,"8","Galar",8,1.21313423315007,0.952094326512157,"Fighting","Dark",2,17,1
"1068",892,"standard Rapid Strike Urshifu","urshifu-rapid-strike",3.8581,2.8581,1.8851,3.6959,4.3581,2.0541,3.8311,2.8176,3.1081,148,"8","Galar",8,1.18626791066782,0.922110639453691,"Fighting","Water",2,11,0
"1069",892,"standard Single Strike Urshifu","urshifu-single-strike",3.9459,2.6757,2.1081,3.6149,4.4527,2.0541,3.9324,2.7905,3.3986,148,"8","Galar",8,1.26672521426082,0.983153316117186,"Fighting","Dark",2,17,0
"1070",893,"Zarude","zarude",3.8716,2.9459,1.7432,3.3041,3.5405,1.7703,3.5676,2.3108,3.0405,148,"8","Galar",8,1.07727370093902,0.941832703776983,"Dark","Grass",17,12,0
"1071",894,"Regieleki","regieleki",3.473,2.027,4.7297,4.4865,2.0811,2.4324,3.9054,3.0135,3.6824,148,"8","Galar",8,1.02031501602256,0.918504409715969,"Electric","No 2nd Type",13,19,0
"1072",895,"Regidrago","regidrago",3.3176,2.2432,4.2703,4.5608,1.9392,2.1419,3.9662,2.8446,3.5068,148,"8","Galar",8,1.16252910626035,1.03951604284978,"Dragon","No 2nd Type",16,19,0
"1073",896,"Glastrier","glastrier",3.0068,3.5946,2.4865,3.7703,1.223,2.1486,3.8041,3.3378,3.4595,148,"8","Galar",8,1.16777183330185,0.974728768175676,"Ice","No 2nd Type",15,19,0
"1074",897,"Spectrier","spectrier",2.483,3.2245,1.9524,4.0204,1.2857,3.0068,3.9796,4.0272,3.7007,147,"8","Galar",8,1.13338314808326,0.963762984598829,"Ghost","No 2nd Type",8,19,0
"1075",898,"Ice Rider Calyrex","calyrex-ice",4.5578,2.6667,2.7483,4.4966,3.0476,2.2313,3.7211,3.0884,3.1293,147,"8","Galar",8,1.23040897378441,1.02172093249854,"Psychic","Ice",14,15,0
"1076",898,"Shadow Rider Calyrex","calyrex-shadow",4.4122,2.6081,2.3041,4.6149,2.7432,2.4122,3.7162,3.3446,3.2095,148,"8","Galar",8,1.24666244233527,1.06207627331003,"Psychic","Ghost",14,8,0
"1077",898,"standard Calyrex","calyrex",3.7027,1.8716,2.5676,4.5,3.4932,2.3716,2.5541,2.3716,2.6689,148,"8","Galar",8,1.37736780654513,1.09420808389042,"Psychic","Grass",14,12,0
"1078",899,"Wyrdeer","wyrdeer",2.9459,3.0541,1.5405,2.973,1.3176,2.3446,3.5068,2.8919,3.5811,148,"8","Galar",8,1.00909832058714,0.917094031644706,"Normal","Psychic",1,14,0
"1079",900,"Kleavor","kleavor",4.1959,2.8041,3.1892,4.1014,3.6284,1.5608,3.9527,2.2973,3.3851,148,"8","Galar",8,1.18847874970285,0.917601171021664,"Bug","Rock",7,6,0
"1080",901,"Ursaluna","ursaluna",3.7973,3.3514,1.6081,2.7973,1.4932,2.3784,3.8514,2.5608,3.7162,148,"8","Galar",8,1.23442679969674,0.973699347283886,"Ground","Normal",5,1,0
"1081",902,"Female Basculegion","basculegion-female",3.7432,2.6689,1.8986,3.7973,1.277,1.9595,3.6622,2.6757,3.4932,148,"8","Galar",8,1.15096733606598,0.934604100961037,"Water","Ghost",11,8,0
"1082",902,"Male Basculegion","basculegion-male",3.9054,2.723,1.8041,4.0068,1.1689,1.75,4.2635,2.8446,4.0608,148,"8","Galar",8,1.07317633718506,0.926278860124054,"Water","Ghost",11,8,0
"1083",903,"Sneasler","sneasler",3.3851,2.0743,2.1622,3.6959,4.3581,2.4189,3.3919,2.7635,3.027,148,"8","Galar",8,1.46127136067925,1.07027378194978,"Fighting","Poison",2,4,0
"1084",904,"Overqwil","overqwil",3.1486,2.1486,2.027,3.0946,1.1554,1.6622,3.4797,1.9527,3.223,148,"8","Galar",8,1.1844769968329,0.88797661841718,"Dark","Poison",17,4,0
"1085",905,"Therian Enamorus","enamorus-therian",4.3243,1.9392,2.3649,4.6419,1.4189,1.7365,2.1014,1.6149,2.1486,148,"8","Galar",8,1.27005461079044,0.96542180437427,"Fairy","Flying",18,3,0
"1086",905,"Incarnate Enamorus","enamorus-incarnate",4.1081,2.1757,2.473,4.5068,4.7027,1.5878,2.1689,1.8108,2.1081,148,"8","Galar",8,1.27943787876158,1.00840615376223,"Fairy","Flying",18,3,0
"1087",906,"Sprigatito","sprigatito",1.9595,2.0405,1.4662,2.4865,1.2703,4.6149,3.1419,4.1892,4.1351,148,"9","Paldea",10,0.927424861447216,0.940322053029042,"Grass","No 2nd Type",12,19,0
"1088",907,"Floragato","floragato",3.0743,2.223,1.8514,3.5,4.0203,3.7905,4.0068,3.7905,3.8446,148,"9","Paldea",10,1.09420240886439,0.875946359480742,"Grass","No 2nd Type",12,19,0
"1089",908,"Meowscarada","meowscarada",3.6531,2.2585,1.8639,3.9796,4.6939,3.4082,3.9456,3.8707,3.6939,147,"9","Paldea",10,1.35331412253695,0.967909704141368,"Grass","Dark",12,17,0
"1090",909,"Fuecoco","fuecoco",2.25,1.3649,1.9797,3.3243,1.9189,4.3716,3.4392,3.1284,4.0473,148,"9","Paldea",10,1.0288701455865,0.972841056651677,"Fire","No 2nd Type",10,19,0
"1091",910,"Crocalor","crocalor",3.3446,1.5608,2.1959,3.8108,2.2838,3.0676,2.5405,2.2365,3.0068,148,"9","Paldea",10,1.23844181535586,0.974433110022043,"Fire","No 2nd Type",10,19,0
"1092",911,"Skeledirge","skeledirge",4.4257,2.4459,2.4797,4.2365,1.2973,2.0338,4.0743,2.7365,3.6554,148,"9","Paldea",10,1.28774282851943,0.956991272240881,"Fire","Ghost",10,8,0
"1093",912,"Quaxly","quaxly",1.7143,1.7483,1.6054,2.1429,2.1973,4.068,2.9728,3.3946,3.6463,147,"9","Paldea",10,1.12970239346557,0.96601118706158,"Water","No 2nd Type",11,19,0
"1094",913,"Quaxwell","quaxwell",3.1824,1.8581,2.0135,3.0743,3.9324,2.1622,2.2162,2.1892,2.3378,148,"9","Paldea",10,1.04980084375146,0.923685774374069,"Water","No 2nd Type",11,19,0
"1095",914,"Quaquaval","quaquaval",4.3378,1.9932,2.1284,3.9257,4.5405,2.2838,3.1351,3.0338,3.1081,148,"9","Paldea",10,1.45256127532814,0.984308797819718,"Water","Fighting",11,2,0
"1096",915,"Lechonk","lechonk",1.3986,2.1554,1.3041,1.473,1.2365,3.8919,2.473,2.7162,3.5473,148,"9","Paldea",10,1.23208491425658,1.02546805791502,"Normal","No 2nd Type",1,19,0
"1097",916,"Female Oinkologne","oinkologne-female",1.8243,2.5,1.3919,1.5135,1.4189,2.5743,1.7973,2.3986,2.2703,148,"9","Paldea",10,1.14841015012056,0.974263285022251,"Normal","No 2nd Type",1,19,0
"1098",917,"Tarountula","tarountula",2.2838,1.6959,1.8986,2.7297,1.2027,3.5946,2.3851,2.5878,3.3851,148,"9","Paldea",10,1.13616025140542,0.950372239912839,"Bug","No 2nd Type",7,19,0
"1099",918,"Spidops","spidops",3.3851,2.1757,2.1892,3.0068,3.1486,1.7162,3.1351,1.9865,2.8716,148,"9","Paldea",10,1.27491603011996,0.995378675034531,"Bug","No 2nd Type",7,19,0
"1100",919,"Nymble","nymble",2.7007,2.1156,2.7347,2.5034,1.2313,3.6259,2.9932,2.8027,3.2721,147,"9","Paldea",10,1.0851992708903,1.00998141891953,"Bug","No 2nd Type",7,19,0
"1101",920,"Lokix","lokix",3.8919,2.4662,3.5405,3.6554,3.6757,2,4.1284,2.8649,3.6014,148,"9","Paldea",10,1.26137990111251,0.991885146926715,"Bug","Dark",7,17,0
"1102",921,"Pawmi","pawmi",1.7162,1.8514,1.5541,2.1757,1.4797,4.3581,2.6622,3.5405,3.3446,148,"9","Paldea",10,1.22315960947092,0.945108553393988,"Electric","No 2nd Type",13,19,0
"1103",922,"Pawmo","pawmo",1.8311,1.6892,1.75,2.6216,2.7905,3.8581,2.7568,3.1419,2.8919,148,"9","Paldea",10,1.21441307776546,0.917197882374803,"Electric","Fighting",13,2,0
"1104",923,"Pawmot","pawmot",2.102,1.6531,1.8163,2.7483,3.0612,3.932,2.8776,3.1497,3.0272,147,"9","Paldea",10,1.2118776022663,0.941368546553541,"Electric","Fighting",13,2,0
"1105",924,"Tandemaus","tandemaus",1.3446,1.527,1.8784,1.9595,2.8649,4.2297,2.4865,3.4054,3.3716,148,"9","Paldea",10,1.25199641581794,1.03709604801026,"Normal","No 2nd Type",1,19,0
"1106",925,"Maushold","maushold-family-of-four",1.4662,1.4324,1.8041,2.1284,2.9392,4.1216,2.4189,3.3446,3.3108,148,"9","Paldea",10,1.32975994252647,1.06805843214788,"Normal","No 2nd Type",1,19,0
"1107",926,"Fidough","fidough",1.8986,1.6622,2.9595,3.4054,1.2432,4.3176,2.5541,3.4797,3.6554,148,"9","Paldea",10,1.16661231568414,0.980616510091338,"Fairy","No 2nd Type",18,19,0
"1108",927,"Dachsbun","dachsbun",3.1284,2.1554,2.8986,3.3986,1.2365,4.1959,3.0608,3.6081,3.6149,148,"9","Paldea",10,1.30520092207663,1.03958442070634,"Fairy","No 2nd Type",18,19,0
"1109",928,"Smoliv","smoliv",1.3401,1.5306,1.4626,2.6871,1.5238,4.2313,2.2721,3.2109,3.7075,147,"9","Paldea",10,1.17346445823671,0.923914090841153,"Grass","Normal",12,1,0
"1110",929,"Dolliv","dolliv",2.223,1.8311,1.723,3.5135,4.1689,4.0203,2.5135,3.8041,3.4122,148,"9","Paldea",10,0.958102390102253,0.88114421456461,"Grass","Normal",12,1,0
"1111",930,"Arboliva","arboliva",3.3311,2.6959,1.6351,3.6014,3.6622,3.0743,3.0541,3.8986,3.3108,148,"9","Paldea",10,1.1080257055716,1.02824669587625,"Grass","Normal",12,1,0
"1112",931,"Squawkabilly","squawkabilly-green-plumage",2.1689,2.1486,1.5743,1.9189,1.8716,2.4189,2.4797,2.3311,2.4595,148,"9","Paldea",10,1.09900678980257,1.02262429329581,"Normal","Flying",1,3,0
"1113",932,"Nacli","nacli",1.7095,2.0541,3.5203,3.1149,1.2905,3.4865,2.6081,2.8716,3.3378,148,"9","Paldea",10,1.19432245891367,1.02899625208244,"Rock","No 2nd Type",6,19,0
"1114",933,"Naclstack","naclstack",3.027,1.9595,3.7703,3.5946,1.2905,2.4865,2.8784,2.4459,3.1149,148,"9","Paldea",10,1.26557138387546,1.07755995165317,"Rock","No 2nd Type",6,19,0
"1115",934,"Garganacl","garganacl",3.777,2.1622,3.5743,4.0608,3.6892,2.1284,3.6351,2.6622,3.6149,148,"9","Paldea",10,1.31274237735592,1.10549885459702,"Rock","No 2nd Type",6,19,0
"1116",935,"Charcadet","charcadet",3.4392,1.8986,3.5608,4.2365,4.6419,3.8311,3.7432,3.2838,3.5541,148,"9","Paldea",10,1.16717725484476,0.879437922608925,"Fire","No 2nd Type",10,19,0
"1117",936,"Armarouge","armarouge",4.0946,2.5676,3.8784,4.3446,4.7635,2.3919,4.3311,3.4527,3.7635,148,"9","Paldea",10,1.21567180007314,0.920953288043598,"Fire","Psychic",10,14,0
