"","DexNum","PokemonName","UserID","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","Generation","Region"
"56577",870,"Falinks","2524",4,2,5,4,1,2,2,2,1,"8","Galar"
"56578",870,"Falinks","2624",2,1,4,2,1,5,4,3,5,"8","Galar"
"56579",870,"Falinks","2632",4,1,5,5,1,5,5,5,5,"8","Galar"
"56580",870,"Falinks","2871",3,2,4,3,3,3,3,3,3,"8","Galar"
"56581",870,"Falinks","2940",5,1,2,5,2,4,4,4,4,"8","Galar"
"56582",870,"Falinks","3192",4,1,5,5,2,4,4,2,4,"8","Galar"
"56583",870,"Falinks","3199",2,1,4,4,1,5,4,3,5,"8","Galar"
"56584",870,"Falinks","3256",5,4,5,1,1,5,5,5,5,"8","Galar"
"56585",870,"Falinks","3308",5,1,5,1,1,1,1,1,1,"8","Galar"
"56586",870,"Falinks","3409",2,1,4,3,4,4,3,3,3,"8","Galar"
"56587",870,"Falinks","3568",5,1,5,5,3,4,2,2,2,"8","Galar"
"56588",870,"Falinks","4189",2,3,1,3,1,4,4,4,5,"8","Galar"
"56589",870,"Falinks","4725",2,1,2,2,2,5,4,3,5,"8","Galar"
"56590",870,"Falinks","4893",2,1,4,4,1,5,4,3,5,"8","Galar"
"56591",870,"Falinks","4999",4,1,4,4,4,5,5,4,4,"8","Galar"
"56592",870,"Falinks","5103",3,2,2,4,3,5,4,3,4,"8","Galar"
"56593",870,"Falinks","5863",3,1,5,4,1,4,1,3,2,"8","Galar"
"56594",870,"Falinks","6091",4,1,4,5,1,5,4,3,5,"8","Galar"
"56595",870,"Falinks","6628",2,1,5,2,1,4,3,3,2,"8","Galar"
"56596",870,"Falinks","7378",1,3,4,2,1,3,4,3,2,"8","Galar"
"56597",870,"Falinks","10142",2,4,4,5,1,1,4,3,4,"8","Galar"
"56598",870,"Falinks","11419",4,2,4,4,3,4,4,3,5,"8","Galar"
"56599",870,"Falinks","11622",4,1,4,4,2,5,4,3,4,"8","Galar"
"56600",871,"Pincurchin","165",4,2,1,1,1,5,5,3,5,"8","Galar"
"56601",871,"Pincurchin","748",1,1,1,3,1,4,4,4,3,"8","Galar"
"56602",871,"Pincurchin","762",2,2,1,2,1,2,3,1,3,"8","Galar"
"56603",871,"Pincurchin","763",1,2,3,3,1,3,1,1,4,"8","Galar"
"56604",871,"Pincurchin","765",1,1,2,1,1,2,2,3,2,"8","Galar"
"56605",871,"Pincurchin","786",2,2,2,2,1,4,3,2,4,"8","Galar"
"56606",871,"Pincurchin","855",1,4,1,1,1,5,4,3,4,"8","Galar"
"56607",871,"Pincurchin","933",1,5,1,1,1,1,1,1,1,"8","Galar"
"56608",871,"Pincurchin","953",1,1,1,5,1,2,2,1,3,"8","Galar"
"56609",871,"Pincurchin","1030",1,2,2,2,2,2,2,2,2,"8","Galar"
"56610",871,"Pincurchin","1067",2,2,1,2,1,4,2,3,3,"8","Galar"
"56611",871,"Pincurchin","1130",1,4,2,1,1,5,3,2,4,"8","Galar"
"56612",871,"Pincurchin","1226",1,3,1,1,1,5,1,2,4,"8","Galar"
"56613",871,"Pincurchin","1359",3,2,1,3,1,5,4,3,5,"8","Galar"
"56614",871,"Pincurchin","1431",1,4,1,1,1,4,2,2,4,"8","Galar"
"56615",871,"Pincurchin","1556",2,2,2,3,1,3,2,2,3,"8","Galar"
"56616",871,"Pincurchin","1648",2,2,1,2,1,4,2,2,4,"8","Galar"
"56617",871,"Pincurchin","1661",1,2,2,2,1,4,4,3,3,"8","Galar"
"56618",871,"Pincurchin","1927",3,5,1,2,1,4,4,2,4,"8","Galar"
"56619",871,"Pincurchin","1964",3,3,3,3,5,1,1,1,1,"8","Galar"
"56620",871,"Pincurchin","1989",2,1,1,4,1,4,4,2,4,"8","Galar"
"56621",871,"Pincurchin","2047",1,1,2,3,1,3,3,1,3,"8","Galar"
"56622",871,"Pincurchin","2057",2,1,2,4,1,1,3,2,4,"8","Galar"
"56623",871,"Pincurchin","2206",1,3,3,2,1,3,2,2,3,"8","Galar"
"56624",871,"Pincurchin","2223",1,2,1,2,1,4,3,3,4,"8","Galar"
"56625",871,"Pincurchin","2409",3,2,2,2,2,4,3,2,3,"8","Galar"
"56626",871,"Pincurchin","2564",1,1,1,1,1,5,3,5,4,"8","Galar"
"56627",871,"Pincurchin","2638",1,3,1,3,1,4,2,2,2,"8","Galar"
"56628",871,"Pincurchin","2834",2,2,2,3,1,3,2,3,3,"8","Galar"
"56629",871,"Pincurchin","2880",1,1,1,1,1,5,2,1,2,"8","Galar"
"56630",871,"Pincurchin","2909",2,2,1,1,1,5,3,4,5,"8","Galar"
"56631",871,"Pincurchin","2952",1,1,1,2,1,3,4,2,4,"8","Galar"
"56632",871,"Pincurchin","3069",3,1,1,3,1,4,3,4,4,"8","Galar"
"56633",871,"Pincurchin","3192",1,4,1,2,1,4,2,4,4,"8","Galar"
"56634",871,"Pincurchin","3199",1,3,1,2,1,5,4,3,4,"8","Galar"
"56635",871,"Pincurchin","3202",2,3,1,2,1,4,3,3,3,"8","Galar"
"56636",871,"Pincurchin","3204",1,1,1,2,1,4,2,3,4,"8","Galar"
"56637",871,"Pincurchin","3281",2,2,2,2,1,4,3,3,3,"8","Galar"
"56638",871,"Pincurchin","3383",2,1,1,2,1,4,2,2,4,"8","Galar"
"56639",871,"Pincurchin","3593",2,2,1,2,1,4,2,3,3,"8","Galar"
"56640",871,"Pincurchin","4752",3,2,4,4,1,2,2,2,3,"8","Galar"
"56641",871,"Pincurchin","4933",2,1,2,2,1,5,5,3,5,"8","Galar"
"56642",871,"Pincurchin","5025",1,1,2,2,1,5,3,4,4,"8","Galar"
"56643",871,"Pincurchin","5044",1,4,2,1,1,4,3,3,4,"8","Galar"
"56644",871,"Pincurchin","5186",2,1,1,1,1,3,3,3,3,"8","Galar"
"56645",871,"Pincurchin","6040",1,1,2,4,1,4,2,1,3,"8","Galar"
"56646",871,"Pincurchin","6091",1,1,1,1,1,5,1,4,5,"8","Galar"
"56647",871,"Pincurchin","6761",4,3,1,2,1,3,2,2,3,"8","Galar"
"56648",871,"Pincurchin","7598",1,1,1,2,1,4,1,3,3,"8","Galar"
"56649",871,"Pincurchin","8971",1,2,1,1,1,4,2,2,4,"8","Galar"
"56650",871,"Pincurchin","11822",2,2,2,2,1,4,2,2,4,"8","Galar"
"56651",871,"Pincurchin","12009",3,4,2,2,2,3,3,3,3,"8","Galar"
"56652",872,"Snom","273",2,1,1,4,1,5,4,5,5,"8","Galar"
"56653",872,"Snom","338",1,1,2,3,1,5,4,4,4,"8","Galar"
"56654",872,"Snom","363",2,1,1,1,1,4,4,2,4,"8","Galar"
"56655",872,"Snom","748",1,2,2,4,1,5,4,4,4,"8","Galar"
"56656",872,"Snom","762",1,1,1,3,1,5,3,4,4,"8","Galar"
"56657",872,"Snom","796",2,2,3,3,1,5,3,3,5,"8","Galar"
"56658",872,"Snom","848",1,1,1,2,1,5,2,4,5,"8","Galar"
"56659",872,"Snom","871",2,2,1,3,1,4,2,4,4,"8","Galar"
"56660",872,"Snom","950",2,1,1,1,1,5,1,5,5,"8","Galar"
"56661",872,"Snom","971",1,1,1,1,1,5,3,4,5,"8","Galar"
"56662",872,"Snom","987",1,1,1,4,1,5,5,5,5,"8","Galar"
"56663",872,"Snom","1035",1,1,2,4,1,5,3,3,5,"8","Galar"
"56664",872,"Snom","1067",1,1,1,3,1,5,2,4,3,"8","Galar"
"56665",872,"Snom","1073",2,2,2,3,1,5,2,4,4,"8","Galar"
"56666",872,"Snom","1112",1,3,1,4,1,5,3,4,5,"8","Galar"
"56667",872,"Snom","1130",1,4,1,1,1,5,5,5,5,"8","Galar"
"56668",872,"Snom","1149",2,2,2,3,1,5,2,4,4,"8","Galar"
"56669",872,"Snom","1169",2,1,1,4,1,5,1,4,3,"8","Galar"
"56670",872,"Snom","1213",1,2,3,3,1,5,3,4,4,"8","Galar"
"56671",872,"Snom","1223",1,1,2,5,1,5,1,4,4,"8","Galar"
"56672",872,"Snom","1327",1,1,1,2,1,5,2,3,4,"8","Galar"
"56673",872,"Snom","1333",3,2,2,3,1,5,4,4,5,"8","Galar"
"56674",872,"Snom","1510",1,1,1,1,1,5,1,3,4,"8","Galar"
"56675",872,"Snom","1725",1,1,1,4,2,5,4,5,5,"8","Galar"
"56676",872,"Snom","1871",1,1,1,2,1,5,1,3,5,"8","Galar"
"56677",872,"Snom","1902",1,1,2,2,1,5,2,4,5,"8","Galar"
"56678",872,"Snom","1964",5,3,3,1,5,1,1,1,1,"8","Galar"
"56679",872,"Snom","2020",1,1,2,4,1,5,3,2,4,"8","Galar"
"56680",872,"Snom","2200",2,1,1,1,1,5,5,5,5,"8","Galar"
"56681",872,"Snom","2223",1,2,1,4,1,5,4,4,5,"8","Galar"
"56682",872,"Snom","2409",2,2,2,3,1,5,4,5,5,"8","Galar"
"56683",872,"Snom","2463",1,1,2,3,1,5,4,2,4,"8","Galar"
"56684",872,"Snom","2551",1,1,2,3,1,5,4,5,5,"8","Galar"
"56685",872,"Snom","2632",1,1,1,5,1,5,4,1,5,"8","Galar"
"56686",872,"Snom","2791",2,2,2,3,1,5,4,4,5,"8","Galar"
"56687",872,"Snom","2871",1,3,1,3,1,5,3,4,5,"8","Galar"
"56688",872,"Snom","3191",1,1,3,4,1,5,2,3,5,"8","Galar"
"56689",872,"Snom","3199",1,1,1,2,1,5,4,4,5,"8","Galar"
"56690",872,"Snom","3272",1,1,2,3,1,5,4,5,5,"8","Galar"
"56691",872,"Snom","3399",1,1,1,4,1,5,4,4,4,"8","Galar"
"56692",872,"Snom","3438",1,1,2,3,1,5,4,4,5,"8","Galar"
"56693",872,"Snom","3526",1,3,1,5,1,5,1,2,2,"8","Galar"
"56694",872,"Snom","3568",1,2,2,4,1,2,1,3,3,"8","Galar"
"56695",872,"Snom","4750",1,1,2,2,1,5,3,3,4,"8","Galar"
"56696",872,"Snom","5699",1,3,1,4,1,5,4,5,4,"8","Galar"
"56697",872,"Snom","6391",2,2,2,3,1,5,3,3,4,"8","Galar"
"56698",872,"Snom","6909",1,1,1,4,1,5,1,1,4,"8","Galar"
"56699",872,"Snom","7746",1,1,3,4,1,4,3,4,4,"8","Galar"
"56700",872,"Snom","9489",1,1,1,3,1,5,3,3,5,"8","Galar"
"56701",872,"Snom","10142",1,5,5,5,1,5,5,5,5,"8","Galar"
"56702",872,"Snom","11622",2,2,2,3,1,4,1,4,3,"8","Galar"
"56703",872,"Snom","12274",1,2,1,2,1,5,3,2,5,"8","Galar"
"56704",872,"Snom","12954",1,2,1,2,1,5,3,4,5,"8","Galar"
"56705",873,"Frosmoth","239",3,3,1,2,1,5,3,5,5,"8","Galar"
"56706",873,"Frosmoth","327",3,2,1,4,2,4,4,4,5,"8","Galar"
"56707",873,"Frosmoth","748",3,3,1,4,1,4,5,5,4,"8","Galar"
"56708",873,"Frosmoth","762",3,3,1,3,1,4,2,5,3,"8","Galar"
"56709",873,"Frosmoth","780",3,3,2,4,1,3,3,4,4,"8","Galar"
"56710",873,"Frosmoth","786",3,4,2,4,1,3,4,4,4,"8","Galar"
"56711",873,"Frosmoth","864",3,3,2,4,2,4,4,4,3,"8","Galar"
"56712",873,"Frosmoth","865",4,2,1,4,1,4,5,4,5,"8","Galar"
"56713",873,"Frosmoth","1012",4,3,1,5,1,5,5,5,5,"8","Galar"
"56714",873,"Frosmoth","1090",2,2,2,3,1,3,3,3,3,"8","Galar"
"56715",873,"Frosmoth","1117",2,4,2,4,1,3,4,4,3,"8","Galar"
"56716",873,"Frosmoth","1130",3,3,2,4,3,5,5,5,5,"8","Galar"
"56717",873,"Frosmoth","1146",4,2,2,4,1,4,4,5,4,"8","Galar"
"56718",873,"Frosmoth","1287",3,2,1,4,1,3,3,3,3,"8","Galar"
"56719",873,"Frosmoth","1406",2,3,1,3,1,4,3,5,5,"8","Galar"
"56720",873,"Frosmoth","1410",1,1,1,4,1,5,4,5,5,"8","Galar"
"56721",873,"Frosmoth","1512",3,4,1,4,1,2,4,5,4,"8","Galar"
"56722",873,"Frosmoth","1701",2,4,1,4,1,4,4,5,4,"8","Galar"
"56723",873,"Frosmoth","1850",4,1,1,3,1,4,4,5,5,"8","Galar"
"56724",873,"Frosmoth","1964",3,3,3,3,5,1,1,1,1,"8","Galar"
"56725",873,"Frosmoth","1991",2,4,1,1,1,4,3,5,4,"8","Galar"
"56726",873,"Frosmoth","2047",2,3,1,3,1,5,5,5,5,"8","Galar"
"56727",873,"Frosmoth","2061",2,4,1,5,1,5,3,5,5,"8","Galar"
"56728",873,"Frosmoth","2097",5,2,2,4,1,5,5,5,3,"8","Galar"
"56729",873,"Frosmoth","2121",3,4,1,4,1,5,5,5,4,"8","Galar"
"56730",873,"Frosmoth","2223",3,3,2,4,2,5,5,5,5,"8","Galar"
"56731",873,"Frosmoth","2390",4,2,2,5,1,5,2,5,5,"8","Galar"
"56732",873,"Frosmoth","2405",3,4,2,3,1,3,3,5,3,"8","Galar"
"56733",873,"Frosmoth","2530",3,2,1,2,1,4,4,4,4,"8","Galar"
"56734",873,"Frosmoth","2545",4,1,1,5,1,5,5,5,5,"8","Galar"
"56735",873,"Frosmoth","2676",3,2,2,5,1,4,5,5,5,"8","Galar"
"56736",873,"Frosmoth","2754",5,2,2,4,2,3,2,3,3,"8","Galar"
"56737",873,"Frosmoth","2871",3,3,1,3,1,3,4,4,4,"8","Galar"
"56738",873,"Frosmoth","3091",4,4,2,5,1,4,5,5,5,"8","Galar"
"56739",873,"Frosmoth","3128",4,4,2,4,1,3,4,5,4,"8","Galar"
"56740",873,"Frosmoth","3199",3,2,1,2,2,5,4,5,4,"8","Galar"
"56741",873,"Frosmoth","3247",3,3,1,4,1,5,5,5,5,"8","Galar"
"56742",873,"Frosmoth","3423",3,3,1,2,1,5,4,5,5,"8","Galar"
"56743",873,"Frosmoth","3440",1,4,1,1,1,5,5,5,5,"8","Galar"
"56744",873,"Frosmoth","3616",4,4,1,3,1,4,4,4,4,"8","Galar"
"56745",873,"Frosmoth","3618",2,2,2,4,1,4,3,5,3,"8","Galar"
"56746",873,"Frosmoth","3783",3,3,2,2,1,5,5,5,5,"8","Galar"
"56747",873,"Frosmoth","4224",2,2,1,5,1,4,4,2,4,"8","Galar"
"56748",873,"Frosmoth","4750",1,4,1,3,1,5,4,5,4,"8","Galar"
"56749",873,"Frosmoth","4901",3,4,1,1,1,4,4,4,4,"8","Galar"
"56750",873,"Frosmoth","6087",4,3,3,4,1,2,1,1,1,"8","Galar"
"56751",873,"Frosmoth","6183",2,3,1,3,1,4,4,5,5,"8","Galar"
"56752",873,"Frosmoth","6879",3,2,3,4,1,3,4,5,4,"8","Galar"
"56753",873,"Frosmoth","7482",4,2,1,4,2,4,4,5,5,"8","Galar"
"56754",873,"Frosmoth","8795",2,3,2,3,1,5,4,5,4,"8","Galar"
"56755",873,"Frosmoth","10142",2,4,5,5,1,1,4,5,4,"8","Galar"
"56756",873,"Frosmoth","11826",4,3,2,3,1,4,4,5,4,"8","Galar"
"56757",874,"Stonjourner","50",4,5,5,2,4,3,3,3,1,"8","Galar"
"56758",874,"Stonjourner","748",1,1,5,5,1,4,4,3,4,"8","Galar"
"56759",874,"Stonjourner","753",1,1,5,4,3,4,3,2,3,"8","Galar"
"56760",874,"Stonjourner","762",2,2,5,3,1,4,3,3,3,"8","Galar"
"56761",874,"Stonjourner","784",1,1,5,3,4,1,1,1,1,"8","Galar"
"56762",874,"Stonjourner","786",2,1,5,5,2,3,3,2,4,"8","Galar"
"56763",874,"Stonjourner","796",2,4,5,3,1,4,4,2,4,"8","Galar"
"56764",874,"Stonjourner","856",1,1,5,4,1,4,3,3,3,"8","Galar"
"56765",874,"Stonjourner","921",1,1,4,5,1,1,1,1,1,"8","Galar"
"56766",874,"Stonjourner","933",2,1,4,5,1,2,2,2,1,"8","Galar"
"56767",874,"Stonjourner","935",4,5,5,4,1,5,4,3,5,"8","Galar"
"56768",874,"Stonjourner","1027",2,2,4,5,2,2,1,2,2,"8","Galar"
"56769",874,"Stonjourner","1045",4,1,5,5,4,2,3,2,2,"8","Galar"
"56770",874,"Stonjourner","1069",2,1,5,5,1,1,1,1,1,"8","Galar"
"56771",874,"Stonjourner","1130",4,2,4,5,4,4,2,3,3,"8","Galar"
"56772",874,"Stonjourner","1193",1,1,3,3,3,1,1,2,1,"8","Galar"
"56773",874,"Stonjourner","1226",3,1,5,5,1,3,1,1,3,"8","Galar"
"56774",874,"Stonjourner","1307",1,1,4,4,4,2,1,2,2,"8","Galar"
"56775",874,"Stonjourner","1327",3,1,5,3,2,2,2,2,2,"8","Galar"
"56776",874,"Stonjourner","1358",2,2,4,2,2,4,4,2,4,"8","Galar"
"56777",874,"Stonjourner","1573",3,1,4,5,1,4,4,1,4,"8","Galar"
"56778",874,"Stonjourner","1639",2,2,3,2,2,2,2,2,2,"8","Galar"
"56779",874,"Stonjourner","1683",3,4,5,4,4,2,2,1,2,"8","Galar"
"56780",874,"Stonjourner","1684",2,4,1,5,1,3,4,2,4,"8","Galar"
"56781",874,"Stonjourner","1964",3,3,1,1,5,1,1,1,1,"8","Galar"
"56782",874,"Stonjourner","2055",1,1,5,5,1,1,1,2,2,"8","Galar"
"56783",874,"Stonjourner","2122",1,1,3,5,2,1,1,1,2,"8","Galar"
"56784",874,"Stonjourner","2214",2,2,5,4,2,3,3,3,4,"8","Galar"
"56785",874,"Stonjourner","2223",3,2,2,5,3,4,4,3,4,"8","Galar"
"56786",874,"Stonjourner","2382",1,1,5,5,1,1,1,1,1,"8","Galar"
"56787",874,"Stonjourner","2754",3,1,5,4,3,2,2,2,1,"8","Galar"
"56788",874,"Stonjourner","2822",3,1,4,2,2,4,5,3,4,"8","Galar"
"56789",874,"Stonjourner","2871",2,1,5,4,3,2,3,3,2,"8","Galar"
"56790",874,"Stonjourner","2896",1,3,4,2,1,4,2,3,3,"8","Galar"
"56791",874,"Stonjourner","3156",3,2,5,5,4,1,1,3,2,"8","Galar"
"56792",874,"Stonjourner","3199",2,2,4,4,3,4,4,3,4,"8","Galar"
"56793",874,"Stonjourner","3593",3,2,3,3,3,3,3,3,3,"8","Galar"
"56794",874,"Stonjourner","3616",1,1,4,4,1,2,3,2,4,"8","Galar"
"56795",874,"Stonjourner","4224",2,2,5,4,4,2,1,2,2,"8","Galar"
"56796",874,"Stonjourner","4876",3,2,5,5,1,1,2,1,2,"8","Galar"
"56797",874,"Stonjourner","4934",3,1,5,5,3,4,3,3,3,"8","Galar"
"56798",874,"Stonjourner","4974",2,1,5,4,1,1,1,2,1,"8","Galar"
"56799",874,"Stonjourner","5079",3,1,5,5,1,4,3,3,5,"8","Galar"
"56800",874,"Stonjourner","5296",3,1,5,4,1,2,3,3,3,"8","Galar"
"56801",874,"Stonjourner","6001",4,4,5,2,4,2,4,4,4,"8","Galar"
"56802",874,"Stonjourner","6423",3,1,5,5,3,1,1,1,1,"8","Galar"
"56803",874,"Stonjourner","6873",1,2,5,4,2,3,3,2,3,"8","Galar"
"56804",874,"Stonjourner","7482",2,1,4,2,4,1,1,1,2,"8","Galar"
"56805",874,"Stonjourner","10142",1,3,2,1,1,1,1,3,4,"8","Galar"
"56806",874,"Stonjourner","10144",2,2,4,3,3,1,3,2,2,"8","Galar"
"56807",874,"Stonjourner","11822",3,1,5,5,3,2,3,2,3,"8","Galar"
"56808",874,"Stonjourner","12176",2,3,5,4,4,5,2,3,4,"8","Galar"
"56809",875,"Eiscue","238",2,2,1,3,4,5,5,4,5,"8","Galar"
"56810",875,"Eiscue","327",4,2,2,3,2,2,2,3,4,"8","Galar"
"56811",875,"Eiscue","748",1,3,1,1,1,2,2,2,4,"8","Galar"
"56812",875,"Eiscue","750",2,2,2,4,3,1,1,4,3,"8","Galar"
"56813",875,"Eiscue","762",2,1,1,2,3,5,3,3,4,"8","Galar"
"56814",875,"Eiscue","763",5,2,1,3,2,1,3,4,2,"8","Galar"
"56815",875,"Eiscue","786",3,1,3,3,1,4,4,2,4,"8","Galar"
"56816",875,"Eiscue","796",4,3,3,4,2,1,2,3,2,"8","Galar"
"56817",875,"Eiscue","820",1,1,2,1,4,3,3,2,1,"8","Galar"
"56818",875,"Eiscue","912",4,3,3,4,2,2,2,4,1,"8","Galar"
"56819",875,"Eiscue","927",1,1,1,2,1,4,1,3,1,"8","Galar"
"56820",875,"Eiscue","1042",4,5,2,3,2,1,2,2,1,"8","Galar"
"56821",875,"Eiscue","1081",1,1,3,4,1,4,1,2,2,"8","Galar"
"56822",875,"Eiscue","1130",5,5,2,5,3,2,1,4,2,"8","Galar"
"56823",875,"Eiscue","1213",2,1,1,1,3,4,2,2,3,"8","Galar"
"56824",875,"Eiscue","1226",4,1,2,5,2,1,2,2,1,"8","Galar"
"56825",875,"Eiscue","1324",1,1,2,2,2,5,1,1,4,"8","Galar"
"56826",875,"Eiscue","1622",4,4,4,5,2,1,2,4,2,"8","Galar"
"56827",875,"Eiscue","1698",1,1,1,4,1,4,3,3,3,"8","Galar"
"56828",875,"Eiscue","1850",5,4,3,5,2,3,1,3,1,"8","Galar"
"56829",875,"Eiscue","1940",1,1,2,4,3,5,5,4,5,"8","Galar"
"56830",875,"Eiscue","1964",5,1,1,1,1,5,3,3,1,"8","Galar"
"56831",875,"Eiscue","2166",1,1,1,2,4,5,1,2,4,"8","Galar"
"56832",875,"Eiscue","2223",3,3,3,3,3,2,2,1,3,"8","Galar"
"56833",875,"Eiscue","2274",1,1,2,2,1,4,2,3,4,"8","Galar"
"56834",875,"Eiscue","2437",3,4,3,3,4,1,2,2,3,"8","Galar"
"56835",875,"Eiscue","2527",2,3,2,2,2,2,2,2,2,"8","Galar"
"56836",875,"Eiscue","2615",1,4,2,2,1,2,1,2,3,"8","Galar"
"56837",875,"Eiscue","2628",1,1,5,1,1,5,1,1,1,"8","Galar"
"56838",875,"Eiscue","2721",2,3,2,2,3,2,1,2,2,"8","Galar"
"56839",875,"Eiscue","2834",2,1,2,2,1,3,2,3,2,"8","Galar"
"56840",875,"Eiscue","2980",2,4,2,3,3,2,2,2,4,"8","Galar"
"56841",875,"Eiscue","3033",1,1,2,3,3,4,2,3,3,"8","Galar"
"56842",875,"Eiscue","3188",1,4,2,3,3,1,1,1,4,"8","Galar"
"56843",875,"Eiscue","3223",2,1,2,5,1,5,5,5,5,"8","Galar"
"56844",875,"Eiscue","3333",2,4,2,3,3,2,4,1,3,"8","Galar"
"56845",875,"Eiscue","3376",2,4,1,4,1,4,2,3,2,"8","Galar"
"56846",875,"Eiscue","3783",1,1,1,1,1,1,1,1,1,"8","Galar"
"56847",875,"Eiscue","3932",1,2,2,3,1,4,4,3,3,"8","Galar"
"56848",875,"Eiscue","4224",2,2,1,2,1,1,2,2,2,"8","Galar"
"56849",875,"Eiscue","4604",5,5,5,5,5,5,5,1,5,"8","Galar"
"56850",875,"Eiscue","4975",3,4,1,3,4,1,1,1,2,"8","Galar"
"56851",875,"Eiscue","5103",2,1,3,4,3,2,2,2,3,"8","Galar"
"56852",875,"Eiscue","5271",1,4,4,3,2,1,2,2,4,"8","Galar"
"56853",875,"Eiscue","5863",2,1,2,1,1,4,1,2,1,"8","Galar"
"56854",875,"Eiscue","6500",1,4,3,3,2,1,1,1,3,"8","Galar"
"56855",875,"Eiscue","6766",2,2,2,1,4,5,3,3,5,"8","Galar"
"56856",875,"Eiscue","8606",3,3,2,3,1,2,1,2,4,"8","Galar"
"56857",875,"Eiscue","10134",1,1,2,1,3,4,1,3,3,"8","Galar"
"56858",875,"Eiscue","10142",1,1,3,3,4,2,2,4,3,"8","Galar"
"56859",875,"Eiscue","11622",2,2,2,4,2,4,2,3,2,"8","Galar"
"56860",875,"Eiscue","11745",1,4,4,4,4,3,4,2,4,"8","Galar"
"56861",876,"Female Indeedee","273",4,2,1,5,4,4,4,4,4,"8","Galar"
"56862",876,"Female Indeedee","338",2,1,1,4,4,4,3,3,3,"8","Galar"
"56863",876,"Female Indeedee","363",3,2,1,4,3,4,4,4,4,"8","Galar"
"56864",876,"Female Indeedee","368",2,2,2,3,5,5,2,4,3,"8","Galar"
"56865",876,"Female Indeedee","748",1,2,1,5,4,5,3,4,4,"8","Galar"
"56866",876,"Female Indeedee","762",3,2,1,3,4,4,3,4,3,"8","Galar"
"56867",876,"Female Indeedee","786",2,2,1,3,3,4,3,4,4,"8","Galar"
"56868",876,"Female Indeedee","796",1,1,3,2,3,4,3,4,3,"8","Galar"
"56869",876,"Female Indeedee","854",3,2,4,2,5,2,1,2,2,"8","Galar"
"56870",876,"Female Indeedee","856",1,1,4,4,4,5,3,5,4,"8","Galar"
"56871",876,"Female Indeedee","925",1,1,4,4,4,5,2,5,4,"8","Galar"
"56872",876,"Female Indeedee","933",3,3,4,2,3,3,3,3,3,"8","Galar"
"56873",876,"Female Indeedee","1042",4,1,4,5,5,5,1,2,1,"8","Galar"
"56874",876,"Female Indeedee","1069",2,2,1,5,5,3,1,4,4,"8","Galar"
"56875",876,"Female Indeedee","1090",3,1,1,5,4,5,3,4,4,"8","Galar"
"56876",876,"Female Indeedee","1130",3,2,2,4,3,2,2,2,2,"8","Galar"
"56877",876,"Female Indeedee","1147",2,1,1,4,4,2,1,2,2,"8","Galar"
"56878",876,"Female Indeedee","1199",1,1,5,5,4,4,3,5,3,"8","Galar"
"56879",876,"Female Indeedee","1213",3,2,2,4,4,3,2,4,3,"8","Galar"
"56880",876,"Female Indeedee","1226",2,2,3,5,5,4,3,4,4,"8","Galar"
"56881",876,"Female Indeedee","1442",2,1,2,3,4,3,3,2,3,"8","Galar"
"56882",876,"Female Indeedee","1443",2,2,1,4,4,5,2,4,5,"8","Galar"
"56883",876,"Female Indeedee","1651",1,2,2,2,4,2,2,2,1,"8","Galar"
"56884",876,"Female Indeedee","1962",1,2,1,3,4,3,2,2,2,"8","Galar"
"56885",876,"Female Indeedee","1964",5,5,5,1,5,1,1,1,1,"8","Galar"
"56886",876,"Female Indeedee","2097",2,1,1,4,5,4,4,4,4,"8","Galar"
"56887",876,"Female Indeedee","2206",2,1,1,5,4,4,1,4,3,"8","Galar"
"56888",876,"Female Indeedee","2223",3,2,2,4,4,3,2,3,2,"8","Galar"
"56889",876,"Female Indeedee","2366",2,1,2,4,4,4,3,4,4,"8","Galar"
"56890",876,"Female Indeedee","2445",2,2,2,3,4,4,3,4,3,"8","Galar"
"56891",876,"Female Indeedee","2498",2,1,1,4,4,4,1,3,3,"8","Galar"
"56892",876,"Female Indeedee","2630",4,1,2,2,3,4,1,4,3,"8","Galar"
"56893",876,"Female Indeedee","2717",2,2,2,4,5,4,3,4,4,"8","Galar"
"56894",876,"Female Indeedee","2794",2,1,2,2,4,2,2,2,2,"8","Galar"
"56895",876,"Female Indeedee","3009",2,2,1,2,5,4,2,4,4,"8","Galar"
"56896",876,"Female Indeedee","3199",3,1,2,4,5,3,1,2,3,"8","Galar"
"56897",876,"Female Indeedee","3200",2,2,1,4,5,2,2,3,2,"8","Galar"
"56898",876,"Female Indeedee","3281",2,2,2,3,4,4,3,4,4,"8","Galar"
"56899",876,"Female Indeedee","3298",1,1,1,4,4,5,3,5,5,"8","Galar"
"56900",876,"Female Indeedee","3605",3,2,2,4,4,3,1,3,2,"8","Galar"
"56901",876,"Female Indeedee","3649",2,1,1,4,5,4,3,3,3,"8","Galar"
"56902",876,"Female Indeedee","3795",3,2,2,4,4,4,3,4,4,"8","Galar"
"56903",876,"Female Indeedee","3971",3,2,3,4,5,1,1,1,1,"8","Galar"
"56904",876,"Female Indeedee","4901",2,1,1,1,4,3,1,1,2,"8","Galar"
"56905",876,"Female Indeedee","5025",1,1,2,3,3,4,3,4,3,"8","Galar"
"56906",876,"Female Indeedee","5044",2,2,2,4,4,4,3,4,4,"8","Galar"
