# Dex, Pokemon (name), User ID, Timestamp, complexity, realism, artificiality, fantasy, humanoid, cuteness, coolness, beauty, popularity
696,Tyrunt,5125,1681856118,2,4,1,1,1,4,4,2,4
696,Tyrunt,5863,1682885535,2,2,1,2,1,4,3,2,2
696,Tyrunt,6946,1685010142,2,2,2,1,1,4,4,2,3
696,Tyrunt,8045,1687201371,2,2,2,2,1,3,4,3,4
696,Tyrunt,10142,1689903660,2,4,2,5,1,3,4,3,5
696,Tyrunt,11745,1691331871,3,3,2,3,1,4,4,3,4
696,Tyrunt,11841,1691407285,3,2,1,1,1,5,5,3,5
696,Tyrunt,13866,1693509772,4,3,2,2,2,4,4,4,3
696,Tyrunt,14177,1693952611,3,2,1,1,1,3,4,3,5
697,Tyrantrum,272,1677805563,4,4,1,5,1,3,5,4,5
697,Tyrantrum,748,1679083879,5,4,2,5,1,1,5,5,5
697,Tyrantrum,749,1679080730,5,2,1,4,1,2,4,2,3
697,Tyrantrum,762,1679241698,4,5,1,3,1,1,5,3,5
697,Tyrantrum,784,1679330836,4,5,1,1,1,1,5,4,5
697,Tyrantrum,796,1679145183,4,4,3,4,2,2,5,3,5
697,Tyrantrum,861,1679089272,4,4,1,3,1,2,5,4,5
697,Tyrantrum,933,1679142195,4,4,1,5,1,2,4,3,4
697,Tyrantrum,953,1679106898,4,3,1,3,1,1,5,2,5
697,Tyrantrum,1014,1679114581,4,3,2,5,1,1,5,2,4
697,Tyrantrum,1057,1679210184,5,3,1,2,2,1,5,3,5
697,Tyrantrum,1130,1679430009,5,4,1,1,1,1,5,2,4
697,Tyrantrum,1136,1679144403,4,4,1,5,2,3,5,3,5
697,Tyrantrum,1213,1679533023,3,5,1,2,1,1,5,3,5
697,Tyrantrum,1291,1679164490,5,5,1,1,1,2,5,3,5
697,Tyrantrum,1337,1679167746,4,2,2,4,1,1,4,4,4
697,Tyrantrum,1573,1679176139,5,4,1,2,1,2,5,2,5
697,Tyrantrum,1651,1679180542,4,5,1,5,1,2,5,2,5
697,Tyrantrum,1897,1679188184,5,5,1,2,1,1,5,4,5
697,Tyrantrum,1964,1679193144,3,3,3,3,5,1,1,1,1
697,Tyrantrum,2074,1679199840,2,3,2,1,1,2,3,2,2
697,Tyrantrum,2128,1679204249,4,4,1,4,1,4,5,2,5
697,Tyrantrum,2223,1680118727,3,4,1,2,1,2,4,3,3
697,Tyrantrum,2283,1679214951,4,3,2,2,1,1,5,3,4
697,Tyrantrum,2390,1679224035,5,4,1,5,3,1,5,3,5
697,Tyrantrum,2400,1679229721,3,3,1,2,1,1,4,3,4
697,Tyrantrum,2409,1679341971,4,4,3,4,2,2,5,3,4
697,Tyrantrum,2450,1679680552,4,4,1,4,1,1,5,3,5
697,Tyrantrum,2575,1679237510,5,5,1,1,1,5,5,5,5
697,Tyrantrum,2656,1679291723,4,4,1,3,1,2,5,3,5
697,Tyrantrum,2705,1679249558,5,5,1,1,1,1,1,1,1
697,Tyrantrum,2853,1679264632,4,4,1,4,1,2,5,2,5
697,Tyrantrum,2934,1679376537,4,4,1,4,1,1,5,3,4
697,Tyrantrum,2976,1679319774,1,5,1,1,1,1,3,1,1
697,Tyrantrum,3199,1679566895,5,4,2,3,1,1,5,2,4
697,Tyrantrum,3202,1679359756,5,4,1,2,2,2,5,2,4
697,Tyrantrum,3412,1679406588,4,4,1,4,1,1,5,4,4
697,Tyrantrum,3423,1691511784,5,4,1,1,1,1,5,1,1
697,Tyrantrum,3932,1679878864,3,4,3,5,1,1,5,3,4
697,Tyrantrum,3982,1679931772,4,2,3,4,3,2,5,2,4
697,Tyrantrum,4527,1680988463,4,5,1,2,1,1,5,3,4
697,Tyrantrum,4893,1681600763,4,4,2,3,2,3,5,3,4
697,Tyrantrum,4999,1681696312,4,4,1,1,1,2,5,4,4
697,Tyrantrum,5013,1681644614,4,4,2,4,2,1,5,2,4
697,Tyrantrum,5224,1681926574,5,4,1,4,1,1,5,4,5
697,Tyrantrum,5805,1682783173,4,3,2,2,1,1,3,2,2
697,Tyrantrum,6322,1683793985,3,4,4,2,1,2,5,3,4
697,Tyrantrum,7112,1685333073,5,4,2,4,1,1,5,3,5
697,Tyrantrum,8044,1687197026,5,5,1,2,1,1,4,3,4
697,Tyrantrum,8664,1688471087,4,4,1,3,1,1,5,3,5
697,Tyrantrum,11347,1690994447,5,5,1,4,1,3,5,3,5
697,Tyrantrum,11622,1691262420,4,3,2,3,1,1,5,2,4
697,Tyrantrum,13044,1692664450,3,4,3,3,1,1,4,3,3
698,Amaura,50,1677463484,1,1,1,4,1,5,3,5,5
698,Amaura,363,1682336150,3,1,1,2,1,5,5,4,5
698,Amaura,748,1679313312,1,2,1,4,1,5,4,4,4
698,Amaura,762,1679176403,3,2,2,4,1,5,3,5,4
698,Amaura,771,1679082201,2,2,2,4,1,3,2,3,3
698,Amaura,772,1679091899,2,4,2,4,2,4,4,4,4
698,Amaura,786,1679146111,1,2,2,3,1,5,4,4,5
698,Amaura,796,1679137385,2,2,2,5,1,5,4,5,5
698,Amaura,799,1679083615,1,1,3,5,1,4,1,5,5
698,Amaura,925,1679097864,2,2,2,4,1,5,5,5,5
698,Amaura,931,1679205906,2,2,2,4,1,5,3,4,4
698,Amaura,971,1679113149,1,2,1,4,1,4,3,4,4
698,Amaura,1027,1679210511,2,2,4,4,1,4,5,4,4
698,Amaura,1067,1679349025,2,1,1,4,1,5,3,4,3
698,Amaura,1130,1679355292,2,1,1,4,1,4,4,4,3
698,Amaura,1213,1679159304,1,1,1,4,1,5,3,5,5
698,Amaura,1272,1679164992,2,1,1,2,2,1,1,2,1
698,Amaura,1327,1679369656,1,2,2,3,1,4,3,4,3
698,Amaura,1345,1679176427,2,2,2,2,1,4,4,4,4
698,Amaura,1359,1679168218,3,2,2,3,1,4,3,5,3
698,Amaura,1510,1679195715,2,2,2,4,1,5,1,4,4
698,Amaura,1651,1679229184,2,2,4,2,1,3,2,4,3
698,Amaura,1661,1679497430,1,1,2,5,1,5,4,5,5
698,Amaura,1854,1679188349,2,1,1,1,1,2,1,1,1
698,Amaura,1964,1679198846,5,3,3,3,5,1,1,1,1
698,Amaura,2223,1679660109,2,1,1,2,1,5,4,4,4
698,Amaura,2354,1679222145,2,2,2,2,1,5,2,4,5
698,Amaura,2435,1679227809,3,2,3,3,2,5,2,5,4
698,Amaura,2530,1679271843,1,4,1,2,1,5,3,5,4
698,Amaura,2632,1679241099,2,1,1,4,1,5,2,5,5
698,Amaura,2640,1679241090,2,1,2,4,1,5,4,5,5
698,Amaura,2748,1679247652,2,3,1,2,1,4,4,4,4
698,Amaura,2794,1679256185,2,1,2,2,1,3,1,3,3
698,Amaura,2934,1679980042,2,2,4,4,1,5,3,4,4
698,Amaura,3013,1679328857,4,3,2,4,1,5,4,5,5
698,Amaura,3199,1679808258,2,1,2,3,1,3,1,3,3
698,Amaura,3281,1679409071,2,2,2,5,1,4,2,3,3
698,Amaura,3467,1679443002,1,1,2,4,1,5,3,4,5
698,Amaura,3616,1679587738,4,2,1,3,1,5,4,5,5
698,Amaura,4224,1680456652,3,1,2,4,1,5,4,4,4
698,Amaura,4750,1681414673,2,2,1,3,1,5,3,5,4
698,Amaura,4893,1681665280,2,1,2,4,1,5,3,4,3
698,Amaura,4911,1681595905,2,1,2,4,1,4,3,4,4
698,Amaura,5009,1681639917,2,1,3,5,1,4,3,3,3
698,Amaura,5863,1682887529,2,4,1,2,1,5,4,5,4
698,Amaura,6183,1683480647,3,3,3,3,3,3,3,3,3
698,Amaura,6721,1684627067,2,1,1,5,1,5,4,5,5
698,Amaura,8664,1688397226,3,2,3,3,1,5,3,5,4
698,Amaura,9104,1689301672,2,4,2,3,1,5,3,4,4
698,Amaura,10142,1690089417,1,3,4,4,1,4,3,5,4
698,Amaura,11822,1691390331,2,2,2,5,1,4,2,4,4
698,Amaura,11948,1691521251,4,4,1,5,4,5,5,5,5
698,Amaura,13536,1693114767,3,1,1,5,1,5,5,4,5
699,Aurorus,50,1677464235,4,5,1,4,1,4,2,5,5
699,Aurorus,748,1679096844,5,4,3,5,1,4,4,5,4
699,Aurorus,762,1679082653,5,1,1,5,1,4,5,5,4
699,Aurorus,784,1679330241,3,2,1,1,1,4,4,5,5
699,Aurorus,804,1679085542,4,4,2,4,1,2,1,4,3
699,Aurorus,899,1679094205,2,2,1,5,1,4,5,5,5
699,Aurorus,933,1679140685,3,4,1,3,1,4,4,5,5
699,Aurorus,953,1679165572,2,1,1,5,1,4,4,5,4
699,Aurorus,971,1679116559,2,2,1,4,1,4,4,4,4
699,Aurorus,1067,1679349050,3,2,1,4,1,4,3,5,3
699,Aurorus,1090,1679264123,2,3,2,4,1,3,3,5,4
699,Aurorus,1130,1679156090,5,2,1,4,1,4,5,5,4
699,Aurorus,1146,1679146058,1,3,1,4,1,5,4,5,4
699,Aurorus,1152,1679188406,4,3,2,3,1,4,4,5,4
699,Aurorus,1213,1680041929,3,4,1,4,1,3,4,5,5
699,Aurorus,1371,1679169742,2,1,2,1,1,4,3,5,3
699,Aurorus,1554,1679175226,4,2,2,4,1,4,5,4,5
699,Aurorus,1585,1679179395,4,2,2,4,1,3,3,5,5
699,Aurorus,1964,1679196439,3,3,3,3,5,1,1,1,1
699,Aurorus,1991,1679237822,4,2,1,3,1,2,3,4,4
699,Aurorus,2075,1679200267,3,2,2,3,1,2,4,5,5
699,Aurorus,2086,1679200360,3,4,2,4,1,3,2,5,3
699,Aurorus,2200,1679211118,3,4,1,3,1,2,2,3,2
699,Aurorus,2223,1679316018,3,2,1,5,1,4,4,5,4
699,Aurorus,2305,1679216431,1,5,1,5,1,5,4,5,4
699,Aurorus,2406,1679225908,3,2,1,4,1,4,4,5,4
699,Aurorus,2409,1679230497,4,4,2,5,2,4,4,4,4
699,Aurorus,2530,1679244742,2,3,1,5,1,4,3,4,4
699,Aurorus,2763,1679249009,3,4,2,4,1,4,4,5,4
699,Aurorus,2794,1679254809,4,3,2,2,1,3,2,4,3
699,Aurorus,3199,1679833020,3,2,2,3,1,4,3,5,4
699,Aurorus,3240,1679363555,4,2,1,3,1,4,4,4,3
699,Aurorus,3281,1679425244,4,3,2,4,1,4,3,5,5
699,Aurorus,3352,1679382264,2,3,2,5,1,3,4,5,5
699,Aurorus,3501,1679446671,1,5,1,1,1,1,1,5,1
699,Aurorus,3552,1679489362,3,4,2,4,1,5,3,5,4
699,Aurorus,3616,1679588604,4,1,1,4,1,4,4,4,4
699,Aurorus,3788,1679704499,4,4,1,3,1,5,5,5,3
699,Aurorus,4224,1680452296,4,3,2,5,1,4,4,4,4
699,Aurorus,4725,1681381951,4,4,1,4,1,4,4,5,5
699,Aurorus,4890,1681589722,3,3,2,5,1,3,4,4,3
699,Aurorus,4999,1681864279,4,3,1,3,1,4,3,5,3
699,Aurorus,5025,1681655028,3,2,2,2,1,4,4,5,3
699,Aurorus,5176,1681840149,3,3,3,3,3,3,3,3,3
699,Aurorus,5863,1682886850,2,4,1,3,1,4,4,5,4
699,Aurorus,6439,1684071469,3,4,1,3,2,4,4,5,5
699,Aurorus,6762,1684678692,3,1,1,4,1,3,4,5,4
699,Aurorus,7154,1686705391,4,4,2,4,1,4,4,4,4
699,Aurorus,9861,1689733045,3,3,1,3,1,4,3,5,5
699,Aurorus,11347,1690995680,4,3,2,5,1,5,4,5,4
699,Aurorus,11753,1691334257,4,4,2,4,1,4,4,5,5
699,Aurorus,11876,1691441247,4,2,2,5,1,2,3,4,3
699,Aurorus,13409,1693014879,2,2,2,4,1,4,5,5,4
700,Sylveon,238,1677790559,4,2,2,5,1,5,4,5,5
700,Sylveon,762,1679527500,3,2,1,4,1,5,3,4,3
700,Sylveon,779,1679082308,4,1,2,4,1,4,2,5,3
700,Sylveon,796,1682162475,2,3,3,5,1,5,4,5,5
700,Sylveon,828,1679088393,4,1,2,5,1,5,3,4,5
700,Sylveon,852,1679087853,4,2,1,5,1,5,4,5,5
700,Sylveon,871,1679102469,3,3,1,4,1,4,3,5,5
700,Sylveon,882,1679127585,2,2,2,4,1,5,3,5,5
700,Sylveon,1108,1679139242,4,1,1,5,1,5,1,5,5
700,Sylveon,1130,1679152857,4,1,2,5,1,5,5,5,5
700,Sylveon,1142,1679145188,3,1,1,5,1,5,5,4,4
700,Sylveon,1213,1680040887,3,3,2,5,1,5,4,5,4
700,Sylveon,1241,1679161656,1,1,1,5,1,5,5,5,5
700,Sylveon,1408,1679173214,5,1,5,5,5,5,5,5,5
700,Sylveon,1510,1679314721,4,2,2,4,1,5,4,5,4
700,Sylveon,1520,1679174506,1,1,1,5,1,5,2,5,5
700,Sylveon,1648,1679212033,3,1,2,1,1,2,1,4,1
700,Sylveon,1651,1679179537,3,1,2,2,2,2,2,4,2
700,Sylveon,1906,1679188491,5,1,1,4,2,5,5,5,5
700,Sylveon,1964,1679193154,3,3,3,3,5,1,1,1,1
700,Sylveon,1991,1679197799,2,1,2,4,1,4,3,4,4
700,Sylveon,2123,1679203170,4,2,2,5,2,5,4,5,4
700,Sylveon,2223,1679220940,2,1,2,5,1,5,4,5,5
700,Sylveon,2406,1679232247,4,1,2,4,1,5,1,4,4
700,Sylveon,2413,1679248830,4,2,1,4,1,4,4,4,4
700,Sylveon,2415,1679226973,3,1,2,5,1,5,4,5,5
700,Sylveon,2564,1679240925,1,1,1,5,1,5,5,5,5
700,Sylveon,2718,1679246195,4,2,2,4,1,5,4,5,4
700,Sylveon,2824,1679256311,4,1,3,5,1,5,5,5,5
700,Sylveon,2871,1679269816,3,2,2,4,1,5,3,4,4
700,Sylveon,3006,1679328906,4,2,2,4,1,4,4,4,4
700,Sylveon,3035,1679338625,2,1,1,5,1,5,3,5,4
700,Sylveon,3192,1679365575,4,1,5,5,1,5,4,5,5
700,Sylveon,3199,1679834731,3,1,2,4,1,4,3,4,4
700,Sylveon,3281,1679406506,4,2,4,5,2,4,4,4,3
700,Sylveon,3285,1679492676,3,1,1,5,2,5,4,5,5
700,Sylveon,3371,1679391221,3,3,3,5,2,5,3,5,5
700,Sylveon,3477,1679434388,4,2,2,5,1,5,1,5,5
700,Sylveon,3783,1679724189,4,2,3,4,1,4,4,4,4
700,Sylveon,4224,1680458746,3,2,2,4,2,4,2,3,3
700,Sylveon,4725,1681383946,3,2,2,4,1,5,4,5,5
700,Sylveon,4970,1681609985,2,2,1,5,1,5,3,5,4
700,Sylveon,4999,1681627672,4,4,2,2,2,5,3,4,3
700,Sylveon,5031,1681670702,4,1,1,4,1,4,1,3,2
700,Sylveon,6001,1683216161,3,2,1,5,1,5,4,5,5
700,Sylveon,6091,1683382807,2,2,2,5,1,4,4,4,2
700,Sylveon,6557,1684326479,2,3,2,5,1,5,4,5,5
700,Sylveon,7482,1686017087,4,2,2,4,4,5,4,5,5
700,Sylveon,10142,1689892221,2,4,4,2,3,2,1,4,4
700,Sylveon,11391,1691082049,3,2,2,4,1,5,3,5,5
700,Sylveon,11807,1691371558,2,2,2,4,1,5,3,5,5
700,Sylveon,12009,1692684417,3,2,2,4,2,4,4,4,4
700,Sylveon,12436,1692011942,4,1,1,5,1,5,1,5,5
701,Hawlucha,239,1677790221,3,1,3,3,5,1,2,2,3
701,Hawlucha,748,1679312004,3,3,1,5,5,5,5,5,5
701,Hawlucha,753,1679081710,2,3,2,3,4,3,4,2,4
701,Hawlucha,762,1679176389,4,2,1,4,4,1,5,3,5
701,Hawlucha,763,1680066169,3,1,1,3,4,3,4,3,4
701,Hawlucha,772,1679092034,4,2,4,2,4,2,2,2,2
701,Hawlucha,783,1679088055,4,3,1,2,4,2,5,3,5
701,Hawlucha,786,1679134962,3,3,2,4,4,2,4,2,4
701,Hawlucha,796,1681665828,3,2,2,4,3,4,4,3,4
701,Hawlucha,855,1679129403,2,2,4,5,5,3,4,2,3
701,Hawlucha,974,1679109302,4,2,1,4,4,2,5,3,3
701,Hawlucha,1067,1679392112,3,2,1,4,4,4,4,3,3
701,Hawlucha,1090,1679151452,3,2,2,4,4,3,5,3,4
701,Hawlucha,1130,1679694476,4,3,2,4,5,2,4,3,3
701,Hawlucha,1213,1679532898,3,3,2,3,4,3,5,4,5
701,Hawlucha,1215,1679157498,3,1,1,4,4,2,4,5,5
701,Hawlucha,1300,1679164740,3,3,1,3,5,2,4,3,4
701,Hawlucha,1324,1679167046,3,3,2,4,4,4,5,4,4
701,Hawlucha,1661,1679184756,4,4,1,2,2,2,4,3,3
701,Hawlucha,1750,1679181757,4,2,2,4,5,4,5,4,5
701,Hawlucha,1863,1679243402,3,2,2,4,5,4,4,4,4
701,Hawlucha,1945,1679200926,3,2,2,3,5,2,3,4,3
701,Hawlucha,1964,1679204305,3,3,3,3,5,1,1,1,1
701,Hawlucha,2010,1679196550,4,1,1,4,4,4,5,3,5
701,Hawlucha,2029,1679196988,4,4,1,3,4,2,4,4,5
701,Hawlucha,2223,1679661912,3,1,2,4,2,5,5,4,5
701,Hawlucha,2316,1679219083,5,1,4,4,5,2,4,2,2
701,Hawlucha,2399,1679225059,4,2,1,2,4,4,5,3,5
701,Hawlucha,2530,1679252586,2,1,2,4,5,1,2,2,2
701,Hawlucha,2532,1679234715,3,1,3,3,4,3,4,2,4
701,Hawlucha,2621,1679239463,4,3,2,2,4,2,4,2,4
701,Hawlucha,2794,1679258691,3,1,2,5,4,3,4,3,4
701,Hawlucha,2871,1679270673,3,2,2,2,4,2,4,3,3
701,Hawlucha,3003,1679332293,4,2,2,4,4,3,4,4,4
701,Hawlucha,3116,1679340196,4,2,2,5,5,3,5,3,4
701,Hawlucha,3199,1690111290,3,3,2,4,4,3,5,3,4
701,Hawlucha,3256,1679364223,4,1,2,4,4,4,5,4,5
701,Hawlucha,3285,1679420730,3,1,1,4,2,4,4,4,5
701,Hawlucha,3409,1681979807,3,2,2,3,4,4,4,4,3
701,Hawlucha,3423,1683910004,3,2,4,4,4,1,4,3,5
701,Hawlucha,3523,1679459122,4,1,2,4,4,2,5,3,4
701,Hawlucha,3616,1679547367,4,1,1,2,1,2,3,3,1
701,Hawlucha,4224,1680454842,2,1,3,3,5,3,3,3,3
701,Hawlucha,4750,1681416026,3,2,2,3,4,3,4,3,4
701,Hawlucha,4890,1681590038,4,1,3,3,3,1,3,1,2
701,Hawlucha,4934,1681620503,3,1,2,4,4,3,4,2,2
701,Hawlucha,5763,1682732672,2,1,3,4,5,2,4,3,4
701,Hawlucha,6721,1684626703,4,1,2,2,4,2,5,2,5
701,Hawlucha,8014,1687132200,5,1,2,4,4,3,5,3,4
701,Hawlucha,9861,1689732718,3,2,1,4,4,2,5,4,5
701,Hawlucha,11419,1691126094,2,2,2,5,5,3,4,3,5
701,Hawlucha,12009,1691733277,3,1,2,4,3,3,4,3,4
701,Hawlucha,14073,1693781997,3,1,1,5,4,3,5,4,5
702,Dedenne,174,1677699608,2,1,2,3,2,4,3,3,4
702,Dedenne,321,1677873522,2,1,1,3,1,5,3,4,4
702,Dedenne,338,1681327745,2,1,2,3,2,5,4,3,4
702,Dedenne,748,1679158873,1,3,1,2,1,5,3,3,4
702,Dedenne,762,1679516748,2,2,1,2,1,5,2,3,4
702,Dedenne,786,1679142976,1,2,2,2,1,5,3,3,5
702,Dedenne,796,1679225477,2,2,2,3,1,4,3,3,3
702,Dedenne,804,1679086275,1,1,2,2,1,4,1,3,3
702,Dedenne,901,1679095436,1,2,1,4,1,5,3,4,4
702,Dedenne,943,1679103182,2,2,2,2,1,4,2,3,4
702,Dedenne,1027,1679211108,2,1,1,4,2,4,2,4,4
702,Dedenne,1066,1679129736,2,1,1,2,1,5,2,1,3
702,Dedenne,1067,1679327357,2,1,1,4,1,5,3,5,4
702,Dedenne,1085,1679134678,2,1,3,2,1,4,1,4,3
702,Dedenne,1130,1679427142,3,4,2,1,1,4,4,3,3
702,Dedenne,1213,1680431228,2,2,1,3,1,5,2,4,4
702,Dedenne,1272,1679165842,1,1,2,2,1,2,2,2,2
702,Dedenne,1384,1679170478,2,2,1,3,1,5,3,4,4
702,Dedenne,1556,1679176667,2,1,1,3,4,4,2,4,3
702,Dedenne,1703,1679179748,3,3,2,5,1,5,3,4,4
702,Dedenne,1894,1679188243,2,1,1,5,1,5,4,5,4
702,Dedenne,1962,1679262555,1,2,1,1,1,5,3,4,4
702,Dedenne,1964,1679195505,5,5,5,3,5,1,1,1,1
702,Dedenne,2043,1679197375,1,1,2,2,1,5,3,3,4
702,Dedenne,2092,1679201786,1,3,1,1,1,5,3,3,2
702,Dedenne,2223,1679868131,2,2,2,4,1,5,3,3,4
702,Dedenne,2332,1679219499,1,1,1,2,1,5,5,5,5
702,Dedenne,2532,1679234742,1,2,2,2,1,4,1,3,2
702,Dedenne,2632,1679240718,2,1,1,4,1,4,4,4,4
702,Dedenne,2656,1679242372,2,2,2,2,1,4,3,3,3
702,Dedenne,2780,1679250901,1,2,1,1,1,4,2,4,3
702,Dedenne,2871,1679271812,2,1,2,3,1,5,3,3,4
702,Dedenne,3051,1679331865,2,1,1,2,1,4,1,2,2
702,Dedenne,3166,1679350078,3,1,3,3,2,5,3,4,4
702,Dedenne,3199,1690115141,2,1,1,2,1,5,3,3,4
702,Dedenne,3211,1679360486,1,1,1,4,1,5,3,5,5
702,Dedenne,3385,1679397313,2,1,2,3,2,4,4,3,3
702,Dedenne,3409,1681977739,2,3,2,2,2,5,4,4,5
702,Dedenne,3423,1679413944,1,2,1,3,2,5,1,4,4
702,Dedenne,3673,1679601286,1,1,1,2,1,5,3,4,3
702,Dedenne,3783,1679723551,3,2,2,2,1,4,4,3,3
702,Dedenne,3971,1679916364,2,3,1,2,1,5,5,4,4
702,Dedenne,4893,1681591809,2,1,3,2,2,5,2,3,2
702,Dedenne,4999,1681628272,2,2,2,2,1,5,2,3,3
702,Dedenne,5036,1681674872,2,2,1,3,1,5,4,4,5
702,Dedenne,6001,1683214958,2,1,2,2,1,5,4,4,4
702,Dedenne,6443,1684112058,3,4,2,2,1,5,3,4,5
702,Dedenne,6946,1685014159,2,1,1,2,1,5,2,4,2
702,Dedenne,8044,1687197276,2,2,1,2,1,5,1,4,4
702,Dedenne,8952,1689015047,1,5,1,1,1,5,2,4,4
702,Dedenne,11745,1691332861,2,2,3,3,1,4,4,4,4
702,Dedenne,12009,1691732757,2,3,2,2,1,5,2,4,3
702,Dedenne,13536,1693114684,3,1,1,3,2,5,4,4,4
703,Carbink,47,1677447820,4,1,4,4,1,4,4,4,4
703,Carbink,748,1679089281,1,5,1,5,4,4,4,2,4
703,Carbink,762,1679081203,4,4,1,4,1,4,3,4,4
703,Carbink,784,1679083661,2,5,1,3,1,2,3,2,1
703,Carbink,786,1684053820,2,2,4,4,2,4,3,3,4
703,Carbink,892,1688769873,3,4,1,5,3,4,4,2,2
703,Carbink,924,1679098281,2,1,5,5,4,4,2,5,3
703,Carbink,933,1679154707,2,5,1,4,2,3,2,2,2
703,Carbink,948,1679136468,3,1,4,5,1,5,4,4,4
703,Carbink,1030,1679119978,4,4,1,4,3,5,3,4,2
703,Carbink,1130,1679148113,4,2,3,5,1,4,2,4,3
703,Carbink,1226,1679358108,3,5,1,5,3,4,4,3,3
703,Carbink,1306,1679165974,2,1,4,5,1,4,2,4,4
703,Carbink,1345,1679267985,4,4,2,3,3,3,3,2,2
703,Carbink,1396,1679350222,2,2,3,5,1,5,2,5,5
703,Carbink,1406,1679174070,4,5,1,5,1,4,4,2,4
703,Carbink,1452,1679174058,2,1,4,5,1,5,2,5,5
703,Carbink,1651,1679179213,4,4,1,4,2,4,4,4,2
703,Carbink,1894,1679188365,2,2,3,5,1,4,2,4,4
703,Carbink,1898,1679188409,1,4,1,4,3,3,3,3,4
703,Carbink,1964,1679201677,3,3,3,1,5,1,1,1,1
703,Carbink,2067,1679199178,2,5,1,4,3,4,4,4,1
703,Carbink,2206,1679213695,2,2,2,4,2,3,2,3,3
703,Carbink,2223,1679438042,2,5,1,4,3,4,3,3,2
703,Carbink,2318,1679219184,4,1,3,4,1,4,2,4,3
703,Carbink,2395,1679224693,5,1,1,4,2,4,4,2,2
703,Carbink,2406,1679233284,3,2,4,5,1,5,3,3,5
703,Carbink,2567,1679236323,3,4,1,4,3,4,4,3,3
703,Carbink,2614,1679247195,1,4,4,3,1,4,4,3,5
703,Carbink,2718,1679245081,4,4,1,4,2,3,2,3,2
703,Carbink,2871,1679267697,2,4,3,4,1,4,4,4,4
703,Carbink,2872,1679268241,4,2,1,1,1,1,1,1,2
703,Carbink,3028,1679330178,3,3,4,3,1,1,1,3,3
703,Carbink,3199,1690112199,3,4,1,4,2,4,4,3,4
703,Carbink,3281,1679408798,2,2,4,4,1,3,1,3,3
703,Carbink,3347,1679379920,2,4,2,5,5,3,5,2,2
703,Carbink,3530,1679467634,2,1,2,4,1,5,2,4,4
703,Carbink,3595,1681905126,1,5,4,1,5,5,1,5,3
703,Carbink,3673,1679602474,3,1,1,5,1,4,2,5,2
703,Carbink,3788,1679706283,2,5,5,1,5,4,5,4,2
703,Carbink,3923,1679868352,4,2,4,5,1,5,5,5,5
703,Carbink,4048,1680012570,2,1,5,2,4,1,2,3,2
703,Carbink,4235,1680402653,2,2,2,4,1,4,2,4,3
703,Carbink,4822,1681501281,2,3,5,1,4,3,3,3,4
703,Carbink,4886,1681588946,2,2,3,4,2,4,4,2,3
703,Carbink,4934,1681621237,1,5,5,1,5,3,5,4,3
703,Carbink,5117,1681748534,2,2,2,5,1,5,2,4,4
703,Carbink,6059,1683303163,4,4,5,2,4,3,5,4,4
703,Carbink,6758,1684674038,3,2,4,5,1,5,5,5,5
703,Carbink,7386,1685810439,2,4,4,1,4,3,4,4,2
703,Carbink,11728,1691302710,3,2,2,4,1,4,5,4,4
703,Carbink,11857,1691423451,2,4,4,1,4,3,4,4,4
703,Carbink,13558,1693127167,2,4,2,4,1,5,3,5,5
704,Goomy,71,1677460361,1,1,5,5,1,5,4,5,5
704,Goomy,748,1679437815,1,2,1,5,1,5,4,4,4
704,Goomy,762,1679238137,2,1,1,5,1,5,3,3,3
704,Goomy,771,1679081734,2,2,1,5,1,5,3,3,5
704,Goomy,784,1679329728,1,1,1,1,1,4,1,1,2
704,Goomy,786,1679224891,1,1,1,2,1,5,1,3,4
704,Goomy,812,1679085037,2,1,5,5,1,4,2,2,2
704,Goomy,897,1679094225,2,2,1,4,1,5,4,4,4
704,Goomy,953,1679179989,1,1,1,4,1,5,2,3,5
704,Goomy,971,1679110547,1,2,1,1,1,5,2,2,4
704,Goomy,980,1679110332,1,1,2,4,1,5,3,4,4
704,Goomy,982,1679110341,1,1,1,4,1,5,4,5,5
704,Goomy,985,1679110321,1,1,1,5,1,5,3,4,5
704,Goomy,1130,1679690343,2,4,1,3,1,5,5,3,4
704,Goomy,1213,1679156442,1,1,3,4,1,4,3,3,3
704,Goomy,1272,1679163672,3,3,3,3,3,3,3,3,3
704,Goomy,1327,1679168479,1,1,1,3,1,5,3,3,5
704,Goomy,1575,1679342228,1,1,3,4,2,5,3,4,5
704,Goomy,1580,1679175845,1,1,2,3,1,4,3,4,4
704,Goomy,1651,1679229643,2,2,2,2,1,1,2,1,1
704,Goomy,1777,1679182517,1,1,3,2,1,4,2,4,3
704,Goomy,1964,1679203206,3,3,3,3,5,1,1,1,1
704,Goomy,1975,1679196345,1,1,2,4,1,5,2,2,5
704,Goomy,1999,1679196371,1,1,1,4,1,5,5,5,5
704,Goomy,2223,1680213430,1,2,2,5,1,4,3,3,4
704,Goomy,2275,1679213958,1,1,1,4,1,5,4,5,3
704,Goomy,2366,1679222521,1,1,1,4,1,5,4,3,5
704,Goomy,2390,1679523786,1,1,3,4,1,5,1,4,5
704,Goomy,2624,1679250186,1,1,1,1,1,5,3,3,4
704,Goomy,2663,1679242479,1,1,2,4,1,5,4,3,5
704,Goomy,2754,1679258328,1,1,1,2,1,3,1,2,4
